zapadoslavia_male;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
zapadoslavia_male_desc;[This.Founder.GetTitledFirstName] managed to unite the Czech, Slovak and Polish people under [This.Founder.GetHerHis] rule.;;;;;;;;;x
zapadoslavia_female;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
zapadoslavia_female_desc;[This.Founder.GetTitledFirstName] managed to unite the Czech, Slovak and Polish people under [This.Founder.GetHerHis] rule.;;;;;;;;;x
ruthenia_male;Lofty Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
ruthenia_male_desc;[This.Founder.GetTitledFirstName] managed to re-establish the Empire of Grand Ruthenia, uniting all of the Ukrainians and Belarusians under [This.Founder.GetHerHis] rule.;;;;;;;;;x
ruthenia_female;Lofty Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
ruthenia_female_desc;[This.Founder.GetTitledFirstName] managed to re-establish the Empire of Grand Ruthenia, uniting all of the Ukrainians and Belarusians under [This.Founder.GetHerHis] rule.;;;;;;;;;x
good_transnistria_male;Imperial Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
good_transnistria_male_desc;Under the rule of [This.Founder.GetTitledFirstName] Empire of Transnistria was brought back to the golden ages, defeating all the internal obstacles to [This.Founder.GetHerHis] God-favoured rule.;;;;;;;;;x
good_transnistria_female;Imperial Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;x
good_transnistria_female_desc;Under the rule of [This.Founder.GetTitledFirstName] Empire of Transnistria was brought back to the golden ages, defeating all the internal obstacles to [This.Founder.GetHerHis] God-favoured rule.;;;;;;;;;x
great_russia_male;Sainted Blood of [This.GetFirstNameWithNick];;;;;;;;;x
great_russia_male_desc;[This.Founder.GetTitledFirstName] re-established the holy Empire of Great Russia, ending the long period of ruination by manifesting [This.Founder.GetHerHis] divine authority. A true Champion of Rodina.;;;;;;;;;x
great_russia_female;Sainted Blood of [This.GetFirstNameWithNick];;;;;;;;;x
great_russia_female_desc;[This.Founder.GetTitledFirstName] re-established the holy Empire of Great Russia, ending the long period of ruination by manifesting [This.Founder.GetHerHis] divine authority. A true Champion of Rodina.;;;;;;;;;x
petrist_bloodline;Sainted Blood of [This.GetFirstNameWithNick];;;;;;;;;x
petrist_bloodline_desc;[This.Founder.GetTitledFirstName] became the religious head of Petrism.;;;;;;;;;x
roman_republic_male;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
roman_republic_male_desc;[This.Founder.GetTitledFirstName] re-established the ancient Roman Republic.;;;;;;;;;x
roman_republic_female;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
roman_republic_female_desc;[This.Founder.GetTitledFirstName] re-established the ancient Roman Republic.;;;;;;;;;x
russian_republic_male;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
russian_republic_male_desc;[This.Founder.GetTitledFirstName] re-established the ancient Russian Republic.;;;;;;;;;x
russian_republic_female;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
russian_republic_female_desc;[This.Founder.GetTitledFirstName] re-established the ancient Russian Republic.;;;;;;;;;x
hellenic_republic_male;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
hellenic_republic_male_desc;[This.Founder.GetTitledFirstName] re-established the ancient Hellenic Republic.;;;;;;;;;x
hellenic_republic_female;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
hellenic_republic_female_desc;[This.Founder.GetTitledFirstName] re-established the ancient Hellenic Republic.;;;;;;;;;x
turkish_republic_male;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
turkish_republic_male_desc;[This.Founder.GetTitledFirstName] re-established the ancient Turkish Republic.;;;;;;;;;x
turkish_republic_female;Republican Blood of [This.GetFirstNameWithNick];;;;;;;;;x
turkish_republic_female_desc;[This.Founder.GetTitledFirstName] re-established the ancient Turkish Republic.;;;;;;;;;x
austria_hungary_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
austria_hungary_male_desc;[This.Founder.GetTitledFirstName] re-established the ancient empire of Austria-Hungary.;;;;;;;;;x
austria_hungary_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
austria_hungary_female_desc;[This.Founder.GetTitledFirstName] re-established the ancient empire of Austria-Hungary.;;;;;;;;;x
hungary_austria_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
hungary_austria_male_desc;[This.Founder.GetTitledFirstName] established the empire of Hungary-Austria.;;;;;;;;;x
hungary_austria_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
hungary_austria_female_desc;[This.Founder.GetTitledFirstName] established the ancient empire of Hungary-Austria.;;;;;;;;;x
austria_romaia_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
austria_romaia_male_desc;[This.Founder.GetTitledFirstName] established the empire of Austria-Romaia.;;;;;;;;;x
austria_romaia_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
austria_romaia_female_desc;[This.Founder.GetTitledFirstName] established the ancient empire of Austria-Romaia.;;;;;;;;;x
al-andalus_bloodline;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
al-andalus_bloodline_desc;[This.Founder.GetTitledFirstName] managed to return the land of Spain back under Muslim rule, restoring the ancient realm of Al-Andalus.;;;;;;;;;x
babylon_bloodline;Blood of Babylon;;;;;;;;;x
babylon_bloodline_desc;[This.Founder.GetTitledFirstName] restored the empire of Babylon, said to be humanity's first civilization.;;;;;;;;;x
bloodline_effect_spanish_culture;ßGConvert Countiesß! to ßGSpanishß! Culture faster;ßGConvertir les comtÈsß! ‡ la culture ßGromaineß! plus vite;ßGKonvertiert Grafschaftenß! schneller zur ßGRˆmischen Kulturß!;;ßGConvierte condadosß! a cultura ßromanaß! m·s r·pidamente;;;;;;;;;x
spanish_emperor_male;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;;x
spanish_emperor_female;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;;x
bloodline_desc_spanish;The glorious restorer of the Spanish Empire, who brought Iberia back under Imperial rule.;Le restaurateur glorieux de l'Empire romain, qui a ramenÈ l'Europe, l'Afrique et l'Asie sous la domination impÈriale.;Derjenige, der das Rˆmische Reich wiederherstellte und Europa, Afrika und Asien zur¸ck unter die Herrschaft des Kaisers brachte.;;El glorioso restaurador del Imperio romano, que puso de nuevo Europa, Asia y ¡frica bajo el mandato imperial.;;;;;;;;;x
bloodline_effect_han_culture;ßGConvert Countiesß! to ßGHanß! Culture faster;ßGConvertir les comtÈsß! ‡ la culture ßGromaineß! plus vite;ßGKonvertiert Grafschaftenß! schneller zur ßGRˆmischen Kulturß!;;ßGConvierte condadosß! a cultura ßromanaß! m·s r·pidamente;;;;;;;;;x
bloodline_effect_indo_culture;ßGConvert Countiesß! to ßGIndonesiaß! Culture faster;;;;;;;;;x
chinese_emperor_male;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;;x
chinese_emperor_female;Blood of [This.GetFirstNameWithNick];Sang de [This.GetFirstNameWithNick];Blut von [This.GetFirstNameWithNick];;Sangre de [This.GetFirstNameWithNick];;;;;;;;;x
bloodline_desc_chinese;The glorious restorer of the Chinese Empire, who brought China back under Imperial rule.;Le restaurateur glorieux de l'Empire romain, qui a ramenÈ l'Europe, l'Afrique et l'Asie sous la domination impÈriale.;Derjenige, der das Rˆmische Reich wiederherstellte und Europa, Afrika und Asien zur¸ck unter die Herrschaft des Kaisers brachte.;;El glorioso restaurador del Imperio romano, que puso de nuevo Europa, Asia y ¡frica bajo el mandato imperial.;;;;;;;;;x
czartoryski_bloodline;Blood of the Eternal Pretenders;;;;;;;;;x
czartoryski_bloodline_desc;Even long after the Event, the Czartoryski family is still trying to get what they were legally entitled to ages ago, The Crown of Poland and Lithuania.;;;;;;;;;x
sunthorn_bloodline;Blood of the Great Poet;;;;;;;;;x
sunthorn_bloodline_desc;This character is descended from the great poet Sunthorn Phu, whose descendants reintroduced the principles of nation, religion, and monarchy to Siam and ushered it into prosperity.;;;;;;;;;x

marcos_bloodline;Blood of Ferdinand Marcos;;;;;;;;;x
marcos_bloodline_desc;This dynasty claims to be the descendant of the late presiden Ferdinand Marcos, a man loved and even somewhat worshipped as a legend in the Ilocos Region and despised everwhere else in the Philippines.;;;;;;;;;x
kiram_bloodline;Blood of the Kiram;;;;;;;;;x
kiram_bloodline_desc;The Kiram dynasty is recognized by antedilluvian Phillipine documents as the last dynasty that ruled Sulu even before the Event, and the descendants of the first Islamic dynasties in the Philippines. After the chaos during the Event, they have reclaimed their throne in Sulu.;;;;;;;;;x
nguyen_bloodline;Imperial blood of the Nguyen;;;;;;;;;x
nguyen_bloodline_desc;This character is descended from the lineage of the Nguyen dynasty. Originating as humble pagan chieftains, they arose like a sleeping dragon and wrestled Vietnam from the Red Emperor's tyrannical reign, ushering the nation into an era of prosperity unheard of since the Event.;;;;;;;;;x
varman_bloodline;Blood of the Varman;;;;;;;;;x
varman_bloodline_desc;This character comes from the unbroken line of ancient Angkorian kings, and while the realms of the Khmer greatly diminished in size, their splendor has yet to cease.;;;;;;;;;x
burmar_male;The Blood of Fourth King, [This.GetFirstNameWithNick];;;;;;;;;x
burmar_male_desc;It was [This.Founder.GetFirstNameWithNick] who united Old Burma and restored the lost glory of Burmese. A feat befitting of the fourth great Burmese king.;;;;;;;;;x
burmar_female;The Blood of Great Queen, [This.GetFirstNameWithNick];;;;;;;;;x
burmar_female_desc;It was [This.Founder.GetFirstNameWithNick] who united Old Burma and restored the lost glory of Burmese. A feat befitting of the greatest Burmese queen.;;;;;;;;;x
burmar_wacky_male;The Deva Blood of [This.GetFirstNameWithNick];;;;;;;;;x
burmar_wacky_male_desc;It was [This.Founder.GetFirstNameWithNick] who united Old Burma and defended Buddhism from heretical warlords. A feat befitting of the warrior-deva's lineage.;;;;;;;;;x
burmar_wacky_female;The Deva Blood of [This.GetFirstNameWithNick];;;;;;;;;x
burmar_wacky_female_desc;It was [This.Founder.GetFirstNameWithNick] who united Old Burma and defended Buddhism from heretical warlords. A feat befitting of the warrior-deva's lineage.;;;;;;;;;x
panglong_male;The Pacifier Blood of [This.GetFirstNameWithNick];;;;;;;;;x
panglong_male_desc;[This.Founder.GetFirstNameWithNick] restored the shattered Panglong Federation, bringing back the much needed peace and normalcy to the land.;;;;;;;;;x
panglong_female;The Pacifier Blood of [This.GetFirstNameWithNick];;;;;;;;;x
panglong_female_desc;[This.Founder.GetFirstNameWithNick] restored the shattered Panglong Federation, bringing back the much needed peace and normalcy to the land.;;;;;;;;;x
confucius_bloodline;Blood of Confucius;;;;;;;;;x
confucius_bloodline_desc;This character claims direct descent to the ancient great philosopher Confucius.;;;;;;;;;x
leeky_bloodline;Blood of The Lee;;;;;;;;;x
leeky_bloodline_desc;This character claims direct descent to the ancient ruler of Singapore.;;;;;;;;;x
cccp_male;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_male_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Stalinist Cause. A true heir of Lord Stalin.;;;;;;;;;x
cccp_female;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_female_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Stalinist Cause. A true heir of Lord Stalin.;;;;;;;;;x
cccp_male_trotskyite;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_male_trotskyite_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Trotskyite Cause. A true heir of Lord Trotsky.;;;;;;;;;x
cccp_female_trotskyite;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_female_trotskyite_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Trotskyite Cause. A true heir of Lord Trotsky.;;;;;;;;;x
cccp_male_leninist;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_male_leninist_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Leninist Cause. A true heir of Lord Lenin.;;;;;;;;;x
cccp_female_leninist;True Socialist Blood of [This.GetFirstNameWithNick];;;;;;;;;x
cccp_female_leninist_desc;It was [This.Founder.GetFirstNameWithNick] who united the Russias and crowned General Secretary of the Central Committee of the Leninist Cause. A true heir of Lord Lenin.;;;;;;;;;x
raj_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
raj_male_desc;[This.Founder.GetFirstNameWithNick] was the one to restore British rule over India, earning the eternal admiration of all servants of The Queen, and the eternal enmity of all Indians.;;;;;;;;;x
raj_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
raj_female_desc;[This.Founder.GetFirstNameWithNick] was the one to restore British rule over India, earning the eternal admiration of all servants of The Queen, and the eternal enmity of all Indians.;;;;;;;;;x
laureate_physics_male;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_physics_female;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_physics_male_desc;[This.Founder.GetFirstNameWithNick] rediscovered great truths about the Invisible World, becoming a Laureate.;;;;;;;;;x
laureate_physics_female_desc;[This.Founder.GetFirstNameWithNick] rediscovered great truths about the Invisible World, becoming a Laureate.;;;;;;;;;x
laureate_chemistry_male;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_chemistry_female;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_chemistry_male_desc;[This.Founder.GetFirstNameWithNick] rediscovered ancient reagents and medicines, becoming a Laureate.;;;;;;;;;x
laureate_chemistry_female_desc;[This.Founder.GetFirstNameWithNick]  rediscovered ancient reagents and medicines, becoming a Laureate.;;;;;;;;;x
laureate_literature_male;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_literature_female;Laudable Blood of [This.GetFirstNameWithNick];;;;;;;;;x
laureate_literature_male_desc;[This.Founder.GetFirstNameWithNick] rediscovered ancient works of great literature, becoming a Laureate.;;;;;;;;;x
laureate_literature_female_desc;[This.Founder.GetFirstNameWithNick]  rediscovered ancient works of great literature, becoming a Laureate.;;;;;;;;;x
laureate_dynamite_male;Blood of The Dynamiter;;;;;;;;;x
laureate_dynamite_female;Blood of The Dynamiter;;;;;;;;;x
laureate_dynamite_male_desc;[This.Founder.GetFirstNameWithNick] rediscovered the secret of Peddler's Fire, bringing Death to many. Dynamitists revere them, but others abhor them for this act.;;;;;;;;;x
laureate_dynamite_female_desc;[This.Founder.GetFirstNameWithNick] rediscovered the secret of Peddler's Fire, bringing Death to many. Dynamitists revere them, but others abhor them for this act.;;;;;;;;;x
great_khanist_male;Blood of The Great Khan [This.GetFirstNameWithNick];;;;;;;;;x
great_khanist_female;Blood of The Great Khan [This.GetFirstNameWithNick];;;;;;;;;x
great_khanist_male_desc;Great Khan [This.GetFirstNameWithNick] has successfully restored the legacy of Legendary Temujin, truly earning themselves the name of a "Universal Ruler";;;;;;;;;x
great_khanist_female_desc;Great Khan [This.GetFirstNameWithNick] has successfully restored the legacy of Legendary Temujin, truly earning themselves the name of a "Universal Ruler";;;;;;;;;x
bloodline_desc_great_khanist;Great Khan [This.GetFirstNameWithNick] has successfully restored the legacy of Legendary Temujin, truly earning themselves the name of a "Universal Ruler";;;;;;;;;x
bloodline_desc_great_khanist_female;Great Khan [This.GetFirstNameWithNick] has successfully restored the legacy of Legendary Temujin, truly earning themselves the name of a "Universal Ruler";;;;;;;;;x
dynamitist_opinion;Dynamitist Opinion;;;;;;;;;x
joestar;Joestar Bloodline;;;;;;;;;x
joestar_desc;[This.Founder.GetFullName] vanquished [This.Founder.GetHerHis] wicked adoptive brother and became a paragon of virtue for all generations to follow.;;;;;;;;;x
sikh_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
sikh_male_desc;[This.Founder.GetFirstNameWithNick] re-established the Sikh Empire, becoming the champion of the Sikh faith and defender of the Khalsa.;;;;;;;;;x
sikh_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;x
sikh_female_desc;[This.Founder.GetFirstNameWithNick] re-established the Sikh Empire, becoming the champion of the Sikh faith and defender of the Khalsa.;;;;;;;;;x
samrat_chakravartin_male;Glorious Blood of [This.GetFirstNameWithNick];;;;;;;;;x
samrat_chakravartin_female;Glorious Blood of [This.GetFirstNameWithNick];;;;;;;;;x
bloodline_desc_samrat_chakravartin;[This.Founder.GetFirstNameWithNick] united all the realms of India beneath the aegis of a Hindu ruler, saving the land of Bharat from foreign domination.;;;;;;;;;x
mubarak;Holy Blood of Mubarak;;;;;;;;;x
mubarak_desc;Founder of the Mesopotamian religion, Mubarak rose from an obscure scholar to a powerful ruler after translating ancient texts.;;;;;;;;;x
anti_romuva;Blood of the Purifier;;;;;;;;;x
anti_romuva_desc;Paulius Juze, also known as 'the Purifier', overthrew the pagan monarchs of Lithuania and began the effort that led to the extinction of the neo-Romuva faith.;;;;;;;;;x
lithuanian_opinion;Lithuanian Opinion;;;;;;;;;x
pro_romuva;Blood of Mindaugas;;;;;;;;;x
pro_romuva_desc;A king of near-mythic status, Mindaugas reformed the Kingdom of Lithuania after the chaos of the Event, and patronised the neo-Romuva faith.;;;;;;;;;x
baltic_pagan_opinion;Romuva Opinion;;;;;;;;;x
sevillian_opinion;Sevillian Opinion;;;;;;;;;x
baltic_pagan_reformed_opinion;Reformed Romuva Opinion;;;;;;;;;x
nick_the_purifier;the Purifier;;;;;;;;;x
